THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT,Year
2219879,UNITED STATES OF AMERICA,USAF,10/1/67,1722632,CACTA6669,F-100,PHAN RANG,12.87370975,109.1232316,BASE,5,613,750LB GP M-117,,799,F100D,F100,,,,41,5,CLOSE AIR SUPPORT,JL008,3,IN COUNTRY - VS,D,JAJKJ0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBQ967238,##ABC111222,0309N,MISSION: VS10-87 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BQ,24722954,KINETIC,0,1,,,,620,-1,1967
2220196,UNITED STATES OF AMERICA,USN,10/1/67,1723031,CACTA6669,F-4,WESTPAC 64,21.020833,107.3625,ANTI-AIRCRAFT,0,915,SPARROW,,402,F4B,F4,,,,32,2,FLAK SUPPRESSION,C0014,2,ROLLING THUN - ROLLING THUND,D,N09281,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,210115N1072145E,DDMMSSN DDDMMSSE,9997H,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA 6B (OUT-OF-COUNTRY MISSIONS),YJ,24723272,KINETIC,0,4,,,,915,-1,1967
2225675,UNITED STATES OF AMERICA,USN,10/1/67,1730049,CACTA6669,RA-5,WESTPAC 64,19.733333,105.9,AREA\DEPOT,0,519,,,0,RA5C,RA5,,,,16,20,PHOTO RECCE,C0010,1,#NAME?,D,N63915,SCATTERED,,NORTH VIETNAM,,1944N10554E1922,DDMMSSN DDDMMSSE,,MISSION: UE430C - CONTROL_TYPE:  - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XG,24728760,NONKINETIC,0,0,,,,523,-1,1967
2227051,UNITED STATES OF AMERICA,USAF,10/1/67,1731799,CACTA6669,F-4,CAM RANH BAY,11.25029167,106.545359,UNKNOWN\UNIDENTIFIED,0,230,750LB GP M-117,,799,F4C,F4,,,,32,35,ESCORT/COVER,JC009,2,IN COUNTRY - SOUTH VIETNAM,D,JAJJA0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT690440,##ABC111222,0409N,MISSION: VS10-39 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24730139,NONKINETIC,0,6,,,,250,-1,1967
2227478,UNITED STATES OF AMERICA,USN,10/1/67,1732349,CACTA6669,RA-5,WESTPAC 64,20.166666,106.583333,AREA\DEPOT,0,1230,,,0,RA5C,RA5,,,,18,17,SLAR RECCE,C0027,1,#NAME?,D,N63915,BROKEN,,NORTH VIETNAM,,2010N10635E2035,DDMMSSN DDDMMSSE,10600E,MISSION: UE436C - CONTROL_TYPE:  - RTCOR: RTE AREA 6B (OUT-OF-COUNTRY MISSIONS),XG,24730567,NONKINETIC,0,0,,,,1240,-1,1967
2230029,UNITED STATES OF AMERICA,USAF,10/1/67,1735634,CACTA6669,F-100,PHAN RANG,14.43271514,108.8901388,COMMAND POST,8,5,750LB GP M-117,,799,F100D,F100,,,,50,5,CLOSE AIR SUPPORT,JL021,3,IN COUNTRY - VS,D,JAJIS0,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBR729965,##ABC111222,9999N,MISSION: VS10-73 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BS,24733120,KINETIC,0,0,,,,20,-1,1967
2230821,UNITED STATES OF AMERICA,USN,10/1/67,1736648,CACTA6669,F-4,WESTPAC 64,,,,0,0,,,0,F4B,F4,,,,51,12,BAS CMBT AIR  PATROL,C0042,2,ROLLING THUN - ROLLING THUND,D,N09281,CLEAR,PREBRIEFED TGT,,,,,,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR:,,24733913,KINETIC,0,0,,,,0,-1,1967
2231444,UNITED STATES OF AMERICA,USMC,10/1/67,1737433,CACTA6669,TA-4,DANANG,15.84367708,108.0669683,BUILDINGS,5,455,500LB GP MK-82,,500,TA4F,TA4,,,,11,6,DIRECT AIR SUPPORT,MX006,1,IN COUNTRY,D,M01065,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PAT86205370,##ABC11112222,0609N,MISSION: VS100124 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,24734537,KINETIC,0,1,,,,510,-1,1967
2232871,UNITED STATES OF AMERICA,USAF,10/1/67,1739334,CACTA6669,F-105,KORAT,17.326,105.636,TRUCK PARK\STOP,12,25,750LB GP M-117,,799,F105D,F105,,,,40,1,STRIKE,JI002,2,STEEL TIGER - STEEL TIGER,D,JAJJL0,OVERCAST,PREBRIEFED TGT,LAOS,,17326N105636E,DD.DDDN DDD.DDDE,,MISSION: SL1057 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),WE,24735968,KINETIC,0,0,,,,25,-1,1967
2233410,UNITED STATES OF AMERICA,USN,10/1/67,1740022,CACTA6669,A-4,WESTPAC 64,18.238888,106.018055,FERRY,4,1226,250LB MK-81,,260,A4C,A4,,,,0,4,ARMED RECCE,C0023,2,ROLLING THUN - ROLLING THUND,N,N09705,UNDERCAST,PREBRIEFED TGT,NORTH VIETNAM,,181420N1060105E,DDMMSSN DDDMMSSE,0555N,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),XF,24736508,KINETIC,0,0,,,,1230,-1,1967
2234369,UNITED STATES OF AMERICA,USMC,10/1/67,1741266,CACTA6669,A-6,DANANG,16.29806164,107.5772543,TUNNEL,12,1320,500LB GP MK-82,,500,A6A,A6,,,,7,6,DIRECT AIR SUPPORT,MX019,1,IN COUNTRY,N,M01242,UNDERCAST,TPQ-10,SOUTH VIETNAM,,48QYD75700350,##ABC11112222,0859N,MISSION: VS100121 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,24737468,KINETIC,0,10,,,,1321,-1,1967
2234502,UNITED STATES OF AMERICA,USAF,10/1/67,1741461,CACTA6669,F-4,DANANG,17.968055,105.816666,TRUCK PARK\STOP,23,2104,500LB GP MK-82,,500,F4C,F4,,,,26,1,STRIKE,JG907,2,ROLLING THUN - ROLLING THUND,N,JAJIY0,UNDERCAST,TPQ-10,NORTH VIETNAM,,175805N1054900E,DDMMSSN DDDMMSSE,9NH,MISSION: RT57C - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),WF,24737602,KINETIC,0,0,,,,2104,-1,1967
2241452,UNITED STATES OF AMERICA,USAF,10/1/67,1750479,CACTA6669,EB-66,VTBI,20.966666,107.366666,UNKNOWN\UNIDENTIFIED,0,849,,,0,EB66B,EB66,,,,44,39,ECM,JR907,1,ROLLING THUN - ROLLING THUND,D,JAMOZ0,OVERCAST,,NORTH VIETNAM,,2058N10722E1957,DDMMSSN DDDMMSSE,,MISSION: RTFB093D6 - CONTROL_TYPE:  - RTCOR: RTE AREA 6A (OUT-OF-COUNTRY MISSIONS),YJ,24744559,NONKINETIC,0,0,,,,953,-1,1967
2242967,UNITED STATES OF AMERICA,USAF,10/1/67,1752467,CACTA6669,T-28,NAKHON PHANOM,17.066666,106.000555,AREA\DEPOT,2,1412,CBU-14/25,,250,T28D,T28,,,,25,4,ARMED RECCE,JJ004,1,STEEL TIGER - STEEL TIGER,N,JALWR0,OVERCAST,ABN FWD AIR CNTL,LAOS,,170400N1060002E,DDMMSSN DDDMMSSE,0509NL,MISSION: SLAR - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XE,24746076,KINETIC,0,0,,,,1415,-1,1967
2243819,UNITED STATES OF AMERICA,USAF,10/1/67,1753583,CACTA6669,F-100,BIEN HOA,10.74992528,107.0730572,CAMP,4,440,750LB GP M-117,,799,F100D,F100,,,,27,5,CLOSE AIR SUPPORT,JA016,2,IN COUNTRY - SOUTH VIETNAM,D,JAJJY0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PYS270890,##ABC111222,0505RM,MISSION: VS10&63 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YS,24746928,KINETIC,0,0,,,,448,-1,1967
2244036,UNITED STATES OF AMERICA,USAF,10/1/67,1753877,CACTA6669,A-1,PLEIKU,13.6820648,108.1965327,TROOPS,0,725,M-3,,50,A1E,A1,,,,30,3,AIR INTERDICTION,JM008,2,IN COUNTRY - SVN,D,JAAGD0,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PAR971142,##ABC111222,9N,MISSION: VSV0-1028 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,24747145,KINETIC,0,8,,,,825,-1,1967
2244190,UNITED STATES OF AMERICA,USAF,10/1/67,1754079,CACTA6669,RF-4,UDORN AB,,,UNKNOWN\UNIDENTIFIED,0,716,,,0,RF4C,RF4,,,,0,20,PHOTO RECCE,JS702,1,#NAME?,D,JAMPG0,CLEAR,,NORTH VIETNAM,,,,,MISSION: UEYT935F - CONTROL_TYPE:  - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),,24747300,NONKINETIC,0,0,,,,719,-1,1967
2246584,UNITED STATES OF AMERICA,USAF,10/1/67,1757251,CACTA6669,EC-47,UDORN AB,,,,0,0,,,0,EC47N,EC47,,,,67,55,RADIO RELAY,JS012,1,STEEL TIGER - STEEL TIGER,D,JAMNM0,SCATTERED,,,,,,,MISSION: SL1059 - CONTROL_TYPE:  - RTCOR:,,24749695,NONKINETIC,0,0,,,,0,-1,1967
2246849,UNITED STATES OF AMERICA,USN,10/1/67,1757616,CACTA6669,F-4,WESTPAC 64,21.022,107.361,ANTI-AIRCRAFT,2,920,CBU 30,,5,F4B,F4,,,,28,2,FLAK SUPPRESSION,C0012,2,ROLLING THUN - ROLLING THUND,D,N09097,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,21022N107361E,DD.DDDN DDD.DDDE,9998H,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA 6B (OUT-OF-COUNTRY MISSIONS),YJ,24749961,KINETIC,0,0,,,,920,-1,1967
2248840,UNITED STATES OF AMERICA,USN,10/1/67,1760270,CACTA6669,F-4,WESTPAC 64,,,,0,0,,,0,F4B,F4,,,,27,13,TAR CMBT AIR PATROL,C0003,2,ROLLING THUN - ROLLING THUND,D,N09281,CLEAR,PREBRIEFED TGT,,,,,,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR:,,24751957,NONKINETIC,0,0,,,,0,-1,1967
2252926,UNITED STATES OF AMERICA,USAF,10/1/67,1765598,CACTA6669,A-26,NAKHON PHANOM,17.246,106.157,TRUCK PARK\STOP,4,2126,750LB GP M-117,,799,A26A,A26,,,,35,4,ARMED RECCE,JJ012,1,STEEL TIGER - STEEL TIGER,N,JALWR0,CLEAR,ABN FWD AIR CNTL,LAOS,,17246N106157E,DD.DDDN DDD.DDDE,,MISSION: SLAR - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XE,24756046,KINETIC,0,0,,,,2127,-1,1967
2255028,UNITED STATES OF AMERICA,USMC,10/1/67,1768342,CACTA6669,F-8,DANANG,15.64036555,108.1966542,BUILDINGS,12,140,500LB GP MK-82,,500,F8E,F8,,,,24,6,DIRECT AIR SUPPORT,MX004,2,IN COUNTRY,D,M01235,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PAT99803100,##ABC11112222,0609N,MISSION: VS10018 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,24758149,KINETIC,0,4,,,,200,-1,1967
2256958,UNITED STATES OF AMERICA,USAF,10/1/67,1770831,CACTA6669,RF-101,PHU CAT,11.1318724,106.7077031,AREA\DEPOT,0,745,,,0,RF101C,RF101,,,,0,20,PHOTO RECCE,JP007,1,IN COUNTRY,D,JANSS0,CLEAR,,SOUTH VIETNAM,,48PXT868310,##ABC111222,0309CL,MISSION: VS0179 - CONTROL_TYPE:  - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24760084,NONKINETIC,0,0,,,,805,-1,1967
2257202,UNITED STATES OF AMERICA,USAF,10/1/67,1771141,CACTA6669,B-57,PHAN RANG,14.75359079,108.8972935,AREA\DEPOT,24,2330,50 CAL,,25,B57B,B57,,,,38,5,CLOSE AIR SUPPORT,JL034,2,IN COUNTRY - VS,D,JACCK0,NOT OBS,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBS740320,##ABC111222,9999N,MISSION: VS10-26 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: UNKNOWN,BS,24760328,KINETIC,0,0,,,,2355,-1,1967
2257402,UNITED STATES OF AMERICA,USAF,10/1/67,1771393,CACTA6669,F-4,UBON AB,16.961111,106.891666,ANTI-AIRCRAFT,0,1823,750LB GP M-117,,799,F4C,F4,,,,7,1,STRIKE,JV024,1,ROLLING THUN - ROLLING THUND,N,JAJJT0,BROKEN,MSQ,NORTH VIETNAM,,165740N1065330E,DDMMSSN DDDMMSSE,0803NH,MISSION: RT57C71N - CONTROL_TYPE: MSQ - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,24760528,KINETIC,0,3,,,,1824,-1,1967
2258411,UNITED STATES OF AMERICA,USMC,10/1/67,1772693,CACTA6669,EA-6,DANANG,20.133333,106.933333,RADAR,0,1717,,,0,EA6A,EA6,,,,34,39,ECM,JX036,1,ROLLING THUN - ROLLING THUND,N,M01037,BROKEN,,NORTH VIETNAM,,2008N10656E,DDMMN DDDMME,10656E,MISSION: RT51C444N - CONTROL_TYPE:  - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),,24761537,NONKINETIC,0,0,,,,1822,-1,1967
2261834,UNITED STATES OF AMERICA,USAF,10/1/67,1777126,CACTA6669,F-100,BIEN HOA,11.85915252,106.7882741,CAMP,8,740,M-39,,50,F100D,F100,,,,27,3,AIR INTERDICTION,JA030,2,IN COUNTRY - SOUTH VIETNAM,D,JAJHJ0,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXU951115,##ABC111222,0259N,MISSION: VS10&65 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,24764965,KINETIC,0,0,,,,750,-1,1967
2262355,UNITED STATES OF AMERICA,USAF,10/1/67,1777787,CACTA6669,RB-57,TAN SON NHUT,10.91746656,106.5637409,AREA\DEPOT,0,215,,,0,RB57B,RB57,,,,0,20,PHOTO RECCE,JP002,1,IN COUNTRY,D,JALWPA,CLEAR,,SOUTH VIETNAM,,48PXT712072,##ABC111222,0207HM,MISSION: VS0171 - CONTROL_TYPE:  - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,24765486,NONKINETIC,0,0,,,,218,-1,1967
2262676,UNITED STATES OF AMERICA,USMC,10/1/67,1778209,CACTA6669,A-6,CHU LAI,20.8,106.6,AIRFIELD,18,1728,500LB GP MK-82,,500,A6A,A6,,,,20,1,STRIKE,JE002,1,ROLLING THUN - ROLLING THUND,N,M01533,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,204800N1063600E,DDMMSSN DDDMMSSE,209,MISSION: RT002 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA 6A (OUT-OF-COUNTRY MISSIONS),XH,24765809,KINETIC,0,0,,,,1729,-1,1967
2263627,VIETNAM (SOUTH),VNAF,10/1/67,1779450,CACTA6669,A-1,BINH THUY,10.31363172,105.074657,TROOPS,0,330,M-3,,50,A1H,A1,,,,53,3,AIR INTERDICTION,VB002,2,IN COUNTRY - 5PEARHEAD,D,V50040,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWS08504000,##ABC11112222,0105N,MISSION: VS4529 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WS,24766764,KINETIC,0,16,,,,335,-1,1967
2266257,UNITED STATES OF AMERICA,USAF,10/1/67,1782870,CACTA6669,RF-4,TAN SON NHUT,14.45046624,107.5944933,AREA\DEPOT,0,0,,,0,RF4C,RF4,,,,15,16,INFRA-RED RECCE,JP036,1,IN COUNTRY,N,JAJQI0,CLEAR,,SOUTH VIETNAM,,48PYA8099,##ABC1122,0101TS,MISSION: VS0190 - CONTROL_TYPE:  - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),YB,24769403,NONKINETIC,0,0,,,,0,-1,1967
2269251,UNITED STATES OF AMERICA,USAF,10/1/67,1786818,CACTA6669,RF-101,TAN SON NHUT,,,AREA\DEPOT,0,105,,,0,RF101C,RF101,,,,20,20,PHOTO RECCE,JP005,1,IN COUNTRY,D,JANSS0,CLEAR,,SOUTH VIETNAM,,BR8080     BR90,DDMMSSN DDDMMSSE,0,MISSION: VS0172 - CONTROL_TYPE:  - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),,24772403,NONKINETIC,0,0,,,,130,-1,1967
2270063,UNITED STATES OF AMERICA,USAF,10/1/67,1787881,CACTA6669,A-1,PLEIKU,13.68925905,108.1936757,TROOPS,12,605,CBU-14/25,,250,A1G,A1,,,,9,3,AIR INTERDICTION,JM007,1,IN COUNTRY - SVN,D,JAAGD0,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PAR968150,##ABC111222,0409N,MISSION: VS10-1029 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,24773215,KINETIC,0,0,,,,625,-1,1967
2273760,UNITED STATES OF AMERICA,USAF,10/1/67,1792761,CACTA6669,A-26,NAKHON PHANOM,17.441666,105.013888,UNKNOWN\UNIDENTIFIED,0,0,CBU-14/25,,250,A26A,A26,,,,35,4,ARMED RECCE,JJ008,1,STEEL TIGER - STEEL TIGER,N,JALWR0,CLEAR,NONE,LAOS,,172630N1050050E,DDMMSSN DDDMMSSE,,MISSION: SLAR - CONTROL_TYPE: NONE - RTCOR: UNKNOWN,WE,24776915,KINETIC,0,4,,,,0,-1,1967
2275512,VIETNAM (SOUTH),VNAF,10/1/67,1795097,CACTA6669,A-1,BINH THUY,9.91136525,106.0269783,BUILDINGS,0,850,,,0,A1H,A1,,,,25,3,AIR INTERDICTION,VB006,2,IN COUNTRY - BANSHEE,D,V50040,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXR12909570,##ABC11112222,9999N,MISSION: VS4532 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,24778669,KINETIC,0,0,,,,910,-1,1967
2276868,VIETNAM (SOUTH),VNAF,10/1/67,1796911,CACTA6669,A-1,BINH THUY,10.34956413,106.1535106,BUILDINGS,6,600,500BLU11/23/32,,500,A1H,A1,,,,20,3,AIR INTERDICTION,VB004,2,IN COUNTRY - SKYHAWK,D,V50040,OVERCAST,,SOUTH VIETNAM,,48PXS26604420,##ABC11112222,9999N,MISSION: VS4530 - CONTROL_TYPE:  - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,24780026,KINETIC,0,0,,,,620,-1,1967
2278826,UNITED STATES OF AMERICA,USAF,10/1/67,1799526,CACTA6669,F-4,CAM RANH BAY,9.57423037,105.5310979,TROOPS,4,357,750LB BLU-1/27,,694,F4C,F4,,,,30,3,AIR INTERDICTION,JC011,2,IN COUNTRY - SOUTH VIETNAM,D,JAJKA0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWR586583,##ABC111222,0209N,MISSION: VS10-22 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,24781987,KINETIC,0,0,,,,407,-1,1967
2279564,UNITED STATES OF AMERICA,USAF,10/1/67,1800469,CACTA6669,F-105,KORAT,17.946,105.819,AREA\DEPOT,6,1225,750LB GP M-117,,799,F105F,F105,,,,16,1,STRIKE,JI007,1,ROLLING THUN - ROLLING THUND,N,JAJJL0,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,17946N105819E,DD.DDDN DDD.DDDE,,MISSION: RTK7C69 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),WF,24782728,KINETIC,0,0,,,,1225,-1,1967
2280117,UNITED STATES OF AMERICA,USAF,10/1/67,1801194,CACTA6669,RF-101,TAN SON NHUT,,,AREA\DEPOT,0,730,,,0,RF101C,RF101,,,,20,20,PHOTO RECCE,JP010,1,IN COUNTRY,D,JANSS0,CLEAR,,SOUTH VIETNAM,,ZA0512     ZA05,DDMMSSN DDDMMSSE,8,MISSION: VS0184 - CONTROL_TYPE:  - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),,24783281,NONKINETIC,0,0,,,,815,-1,1967
2280383,VIETNAM (SOUTH),VNAF,10/1/67,1801535,CACTA6669,A-1,NAH TRANG,13.19153339,108.8487029,BASE,16,100,250LB MK-81,,260,A1H,A1,,,,55,3,AIR INTERDICTION,VZ002,3,IN COUNTRY,D,V50105,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBQ672592,##ABC111222,0509CS,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BQ,24783547,KINETIC,0,0,,,,120,-1,1967
2280886,UNITED STATES OF AMERICA,USAF,10/1/67,1802190,CACTA6669,F-4,DANANG,17.225,106.140555,ROAD,0,2355,500LB GP MK-82,,500,F4C,F4,,,,28,1,STRIKE,JG703,2,STEEL TIGER - STEEL TIGER,M,JAJJO0,BROKEN,TPQ-10,LAOS,,171330N1060826E,DDMMSSN DDDMMSSE,1CH,MISSION: SL274 - CONTROL_TYPE: TPQ-10 - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XE,24784051,KINETIC,0,11,,,,2355,-1,1967
2282244,UNITED STATES OF AMERICA,USAF,10/1/67,1803991,CACTA6669,F-100,PHAN RANG,10.94692917,106.6352661,UNKNOWN\UNIDENTIFIED,6,26,750LB GP M-117,,799,F100D,F100,,,,45,76,LANDING ZONE PREP,JL017,3,IN COUNTRY - VS,D,JAJKK0,NOT OBS,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT790105,##ABC111222,0357CL,MISSION: VS10-77 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,24785412,KINETIC,0,0,,,,50,-1,1967
2282338,UNITED STATES OF AMERICA,USMC,10/1/67,1804110,CACTA6669,O-1,DANANG,16.02496835,108.2539165,AREA\DEPOT,0,0,2.75IN PWP RKT,,18,O1G,O1,,,,29,18,VISUAL RECCE,MX005,1,IN COUNTRY,D,M01020,CLEAR,NONE,SOUTH VIETNAM,,49PBT06507350,##ABC11112222,,MISSION: VSH10015F - CONTROL_TYPE: NONE - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,24785506,NONKINETIC,0,4,,,,0,-1,1967
2283307,VIETNAM (SOUTH),VNAF,10/1/67,1805392,CACTA6669,A-1,BINH THUY,10.31363172,105.074657,TROOPS,8,330,250LB M-57,,272,A1H,A1,,,,53,3,AIR INTERDICTION,VB002,2,IN COUNTRY - 5PEARHEAD,D,V50040,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWS08504000,##ABC11112222,0105N,MISSION: VS4529 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WS,24786478,KINETIC,0,0,,,,335,-1,1967
2285442,UNITED STATES OF AMERICA,USN,10/1/67,1808210,CACTA6669,A-4,WESTPAC 64,,,,0,0,SHRIKE,,395,A4C,A4,,,,65,4,ARMED RECCE,C0005,5,ROLLING THUN - ROLLING THUND,D,N09705,CLEAR,PREBRIEFED TGT,,,,,,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR:,,24788614,KINETIC,0,10,,,,0,-1,1967
